Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NTPL,RSTPSU1TO6,RSTPSU7,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN
51,12:30-12:45,40.848,37.89052,124.384996,130.580717,0,142.539835,10.8885,0,17.763186,27.63898,75.53,1.147846,18.965948,2.853988,5.534085,49.900258,19.529562,6.745515,0,46.31806,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.65395,0,0,0,77.397222,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,26.708,148.302375,6.321,15.00135,348.975

52,12:45-13:00,40.848,37.89052,124.384996,130.580717,0,142.539835,10.8885,0,17.763186,27.63898,75.53,1.147846,18.965948,2.853988,5.534085,49.900258,19.529562,6.745515,0,46.31806,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.65395,0,0,0,77.397222,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,26.708,148.302375,6.321,15.00135,348.975

53,13:00-13:15,35.328,37.89052,124.384996,130.580717,0,142.539835,10.8885,0,17.763186,27.63898,75.53,1.147846,18.965948,2.853988,5.534085,49.900258,19.529562,6.745515,0,46.31806,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.65395,0,0,0,77.397222,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,26.708,148.302375,6.321,15.00135,348.975

54,13:15-13:30,35.328,37.89052,124.384996,130.580717,0,142.539835,10.8885,0,17.763186,27.63898,75.53,1.147846,18.965948,2.853988,5.534085,49.900258,4.272092,6.745515,0,46.31806,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.65395,0,0,0,77.397222,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,26.708,148.302375,6.321,15.00135,348.975

55,13:30-13:45,35.328,37.89052,124.384996,130.580717,0,142.539835,11.1447,0,17.763186,27.63898,75.53,1.147846,18.965948,3.094586,5.534085,49.900258,0,6.745515,0,46.31806,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.65395,0,0,0,77.397222,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,26.708,148.302375,6.321,15.00135,348.975

56,13:45-14:00,35.328,37.89052,124.384996,130.580717,0,142.539835,11.1447,0,17.763186,27.63898,75.53,1.147846,18.965948,3.094586,5.534085,49.900258,0,6.745515,0,46.31806,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.65395,0,0,0,77.397222,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,26.708,148.302375,6.321,15.00135,348.975

57,14:00-14:15,35.328,37.89052,124.384996,130.580717,0,142.539835,11.1447,0,17.763186,27.63898,79.016,1.147846,18.965948,3.094586,5.534085,49.900258,0,6.745515,0,69.527089,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,26.708,148.302375,6.321,15.00135,348.975

58,14:15-14:30,35.328,37.89052,124.384996,130.580717,0,142.539835,11.1447,0,17.763186,27.63898,79.016,1.147846,18.965948,3.094586,5.534085,49.900258,0,6.745515,0,69.527089,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,26.708,148.302375,6.321,15.00135,348.975

59,14:30-14:45,35.328,37.89052,124.384996,130.580717,0,142.539835,11.1447,0,17.763186,27.63898,79.016,1.147846,18.965948,3.094586,5.534085,49.900258,0,6.745515,0,69.527089,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,26.708,148.302375,6.321,15.00135,348.975

60,14:45-15:00,35.328,37.89052,124.384996,130.580717,0,142.539835,11.1447,0,17.763186,27.63898,79.016,1.147846,18.965948,3.094586,5.534085,49.900258,0,6.745515,0,69.527089,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,26.708,148.302375,6.321,15.00135,348.975

61,15:00-15:15,35.328,37.89052,124.384996,130.580717,0,142.539835,11.1447,0,17.763186,27.63898,75.53,1.147846,18.965948,3.094586,5.534085,49.900258,4.272092,6.745515,0,69.527089,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,26.708,148.302375,3.528,15.00135,348.975

62,15:15-15:30,35.328,37.89052,124.384996,130.580717,0,142.539835,11.1447,0,17.763186,27.63898,75.53,1.147846,18.965948,3.094586,5.534085,49.900258,19.529562,6.745515,0,69.527089,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.039,26.708,148.302375,3.528,15.00135,348.975

63,15:30-15:45,35.328,37.89052,124.384996,130.580717,0,142.539835,11.1447,0,17.763186,27.63898,75.53,1.147846,18.965948,3.094586,5.534085,49.900258,19.529562,6.745515,0,69.527089,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.528,15.00135,348.975

64,15:45-16:00,35.328,37.89052,124.384996,130.580717,0,142.539835,11.1447,0,17.763186,27.63898,75.53,1.147846,18.965948,3.094586,5.534085,49.900258,19.529562,6.745515,0,69.527089,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.528,15.00135,348.975

65,16:00-16:15,35.328,37.89052,124.384996,130.580717,0,142.539835,11.1447,0,17.763186,27.63898,75.53,1.147846,18.965948,3.094586,5.534085,49.900258,33.566434,6.745515,0,69.527089,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

66,16:15-16:30,35.328,37.89052,124.384996,130.580717,0,142.539835,11.1447,0,17.763186,27.63898,75.53,1.147846,18.965948,3.094586,5.534085,49.900258,33.566434,6.745515,0,69.527089,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

67,16:30-16:45,35.328,37.89052,124.384996,130.580717,0,142.539835,5.124,0,17.763186,27.63898,75.53,1.147846,18.965948,3.094586,5.534085,49.900258,33.566434,6.745515,0,84.296472,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

68,16:45-17:00,35.328,37.89052,124.384996,130.580717,0,142.539835,3.843,0,17.763186,27.63898,75.53,1.147846,18.965948,3.094586,5.534085,49.900258,33.566434,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

69,17:00-17:15,35.328,37.89052,124.384996,130.580717,0,142.539835,3.843,0,17.763186,27.63898,75.53,1.147846,18.965948,3.094586,5.534085,49.900258,38.143675,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

70,17:15-17:30,35.328,37.89052,124.384996,130.580717,0,142.539835,11.1447,0,17.763186,27.63898,75.53,1.147846,18.965948,3.094586,5.534085,49.900258,38.143675,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

71,17:30-17:45,35.328,37.89052,124.384996,130.580717,0,142.539835,11.1447,0,17.763186,27.63898,75.53,1.147846,18.965948,3.094586,5.534085,49.900258,38.143675,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,13.0416,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

72,17:45-18:00,35.328,37.89052,124.384996,130.580717,0,142.539835,11.1447,0,17.763186,27.63898,75.53,1.147846,18.965948,3.094586,5.534085,49.900258,38.143675,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,13.0416,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

73,18:00-18:15,35.328,37.89052,124.384996,130.580717,0,142.539835,11.1447,0,17.763186,27.63898,75.53,1.147846,18.965948,3.094586,5.534085,49.900258,41.195169,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,13.0416,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

74,18:15-18:30,35.328,37.89052,124.384996,130.580717,6.184414,142.539835,11.1447,0,17.763186,27.63898,75.53,1.147846,18.965948,3.094586,5.534085,49.900258,79.338844,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,13.0416,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

75,18:30-18:45,35.328,37.89052,124.384996,130.580717,11.258804,142.539835,11.1447,0,19.539504,27.63898,75.53,1.147846,21.692304,3.094586,5.534085,49.900258,79.338844,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.087,15.00135,348.975

76,18:45-19:00,35.328,39.469291,124.384996,130.580717,18.838674,142.539835,11.1447,0,19.539504,27.63898,75.53,1.147846,21.692304,3.094586,5.534085,49.900258,79.338844,6.922624,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,34.831253,43.536137,19.6614,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.087,15.00135,348.975

77,19:00-19:15,35.328,39.469291,124.384996,130.580717,18.838674,142.539835,11.1447,0,19.539504,27.63898,75.53,1.147846,21.692304,3.094586,5.534085,49.900258,79.338844,6.922624,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,34.831253,43.536137,19.6614,0,58.002239,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.087,15.00135,348.975

78,19:15-19:30,35.328,39.469291,124.384996,130.580717,18.838674,142.539835,11.1447,0,19.539504,27.63898,75.53,1.147846,21.692304,3.094586,5.534085,49.900258,79.338844,6.922624,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,34.831253,43.536137,19.6614,0,49.138976,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.087,15.00135,348.975

79,19:30-19:45,35.328,39.469291,124.384996,130.580717,18.838674,142.539835,11.1447,0,19.539504,27.63898,75.53,1.147846,21.692304,3.094586,5.534085,49.900258,79.338844,6.922624,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,34.831253,43.536137,19.6614,0,49.138975,0,0,0,74.002607,3.394615,0,0,58.852973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.087,15.00135,348.975

80,19:45-20:00,35.328,39.469291,124.384996,130.580717,18.838674,142.539835,11.1447,0,19.539504,27.63898,75.53,1.147846,21.692304,3.094586,5.534085,49.900258,33.566434,6.922624,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,34.831253,43.536137,19.6614,0,49.790685,0,0,0,74.002607,3.394615,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.087,15.00135,348.975

81,20:00-20:15,35.328,39.469291,124.384996,130.580717,18.838674,142.539835,11.1447,0,19.539504,27.63898,75.53,1.147846,21.692304,3.094586,5.534085,49.900258,22.886205,6.922624,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,34.831253,43.536137,19.6614,0,49.790686,0,0,0,77.397222,3.394615,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.087,15.00135,348.975

82,20:15-20:30,35.328,39.469291,124.384996,130.580717,18.838674,142.539835,11.1447,0,19.539504,27.63898,75.53,1.147846,21.692304,3.094586,5.534085,49.900258,22.886205,6.922624,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,34.831253,43.536137,19.6614,0,49.790686,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

83,20:30-20:45,35.328,39.469291,124.384996,130.580717,18.838674,142.539835,11.1447,0,19.539504,27.63898,73.206,1.147846,21.692304,3.094586,5.534085,49.900258,22.886205,6.922624,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,34.831253,43.536137,19.6614,0,49.790686,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

84,20:45-21:00,35.328,37.89052,124.384996,130.580717,18.800616,142.539835,11.1447,0,19.539504,27.63898,73.206,1.147846,21.692304,3.094586,5.534085,49.900258,22.886205,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,3.3,0,49.790686,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

85,21:00-21:15,35.328,37.89052,124.384996,130.580717,18.800616,142.539835,11.1447,0,19.539504,27.63898,73.206,1.147846,21.692304,3.094586,5.534085,49.900258,22.886205,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,3.3,0,49.790686,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

86,21:15-21:30,35.328,37.89052,124.384996,130.580717,18.800616,142.539835,11.1447,0,19.539504,27.63898,73.206,1.147846,21.692304,3.094586,5.534085,49.900258,22.886205,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,3.3,0,49.790686,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

87,21:30-21:45,35.328,37.89052,124.384996,130.580717,18.800616,142.539835,9.6075,0,19.539504,27.63898,73.206,1.147846,21.692304,3.094586,5.534085,49.900258,22.886205,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,3.3,0,49.790686,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

88,21:45-22:00,35.328,39.469291,124.384996,130.580717,18.838674,142.539835,9.6075,0,19.539504,27.63898,73.206,1.147846,21.692304,3.094586,5.534085,49.900258,22.886205,6.922624,0,96.955943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,34.831253,43.536137,19.6614,0,49.790686,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

89,22:00-22:15,35.328,39.469291,124.384996,130.580717,18.838674,142.539835,9.6075,0,19.539504,27.63898,73.206,1.147846,21.692304,3.094586,5.534085,49.900258,22.886205,6.922624,0,86.406384,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,34.831253,43.536137,19.6614,0,49.790686,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

90,22:15-22:30,35.328,39.469291,124.384996,130.580717,18.838674,142.539835,9.6075,0,19.539504,27.63898,73.206,1.147846,21.692304,3.094586,5.534085,49.900258,22.886205,6.922624,0,73.746913,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,34.831253,43.536137,19.6614,0,49.790686,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

91,22:30-22:45,35.328,39.469291,124.384996,130.580717,18.838674,142.539835,5.124,0,19.539504,27.63898,73.206,1.147846,21.692304,3.094586,5.534085,49.900258,22.886205,6.922624,0,73.746913,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,0,10.235073,182.023943,67.990882,34.831253,43.536137,19.6614,0,49.790686,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

92,22:45-23:00,35.328,37.89052,124.384996,130.580717,12.368827,142.539835,3.843,0,19.539504,27.63898,73.206,1.147846,21.692304,3.094586,5.534085,49.900258,22.886205,6.745515,0,73.746913,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,49.790686,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.675,15.00135,348.975

93,23:00-23:15,35.328,37.89052,124.384996,130.580717,12.368827,142.539835,3.843,0,19.539504,27.63898,73.206,1.147846,21.692304,3.094586,5.534085,49.900258,19.529562,6.745515,0,73.746913,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,6.5208,0,49.790686,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.969,15.00135,348.975

94,23:15-23:30,35.328,37.89052,124.384996,130.580717,12.368827,142.539835,3.843,0,19.539504,27.63898,73.206,1.147846,21.692304,3.094586,5.534085,49.900258,19.529562,6.745515,0,73.746913,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,13.0416,0,49.790686,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,3.969,15.00135,348.975

95,23:30-23:45,35.328,37.89052,124.384996,130.580717,12.368827,142.539835,9.6075,0,19.539504,27.63898,73.206,1.147846,21.692304,3.094586,5.534085,49.900258,19.529562,6.745515,0,73.746913,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,19.5624,0,49.790686,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,4.116,15.00135,348.975

96,23:45-24:00,35.328,37.89052,124.384996,130.580717,12.368827,142.539835,9.6075,0,19.539504,27.63898,73.206,1.147846,21.692304,3.094586,5.534085,49.900258,19.529562,6.745515,0,73.746913,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,67.990882,34.831253,43.536137,19.5624,0,49.790686,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,26.708,148.302375,4.116,15.00135,348.975

