Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,MAPS,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,VALLURNTECL,NLCIIST1,RSTPSU1TO6,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
48,11:45-12:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,76.692,0,0,71.0393,0,12.810366,0,37.956656,0,0,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,44.0075,418.77

49,12:00-12:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,0,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,75.53,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,44.0075,418.77

50,12:15-12:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,8.690589,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,75.53,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,44.0075,418.77

51,12:30-12:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,26.071768,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,75.53,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

52,12:45-13:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,75.53,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

53,13:00-13:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,6.5538,47.472,12.1695,74.368,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,43.704,418.77

54,13:15-13:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,89.266601,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,6.5538,47.472,12.1695,74.368,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,43.704,418.77

55,13:30-13:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,6.5538,47.472,12.1695,74.368,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,43.704,418.77

56,13:45-14:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,6.5538,47.472,12.1695,74.368,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,43.704,418.77

57,14:00-14:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,6.5538,47.472,12.1695,74.368,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,43.704,418.77

58,14:15-14:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,6.5538,47.472,12.1695,53.452,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,43.704,418.77

59,14:30-14:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,53.452,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,43.704,418.77

60,14:45-15:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,53.452,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,43.704,418.77

61,15:00-15:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,53.452,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,43.704,418.77

62,15:15-15:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,53.452,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,43.704,418.77

63,15:30-15:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,53.452,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

64,15:45-16:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,53.452,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

65,16:00-16:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,53.452,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

66,16:15-16:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,84.9422,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

67,16:30-16:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,7.686,84.9422,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

68,16:45-17:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,7.686,84.9422,0,0,71.0393,0,12.810366,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

69,17:00-17:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,51.888,7.686,84.9422,0,0,60.558092,0,23.291574,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

70,17:15-17:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,51.888,9.6075,84.9422,0,0,60.558092,0,23.291574,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

71,17:30-17:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,84.9422,0,0,58.228935,0,25.620731,0,32.374793,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

72,17:45-18:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,84.9422,0,0,58.228935,0,25.620731,0,32.374793,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

73,18:00-18:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,8.443451,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,37.92,6.5538,47.472,12.1695,84.9422,0,0,55.899778,0,27.949889,0,32.374793,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

74,18:15-18:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,16.680963,1.088558,51.987209,125.295291,34.762358,2.680619,16.739947,142.003256,1.766682,119.5917,1.44175,37.92,6.5538,47.472,12.1695,84.9422,0,0,53.57062,0,30.279046,0,32.374793,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

75,18:30-18:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,5.540815,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,16.680963,1.088558,51.987209,125.295291,34.762358,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,84.9422,0,0,26.203021,0,57.646645,0,32.374793,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

76,18:45-19:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,25.330352,1.088558,51.987209,125.295291,34.762358,2.680619,24.105522,142.003256,1.766682,119.5917,1.44175,42.14808,13.1076,47.472,12.1695,84.9422,0,0,26.203021,0,57.646645,0,32.374793,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

77,19:00-19:15,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.603538,41.891763,657.89409,32.950051,1.088558,51.987209,125.295291,34.762358,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,51.888,12.1695,84.9422,0,0,26.203021,0,57.646645,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

78,19:15-19:30,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.603538,41.891763,657.89409,32.950051,1.088558,51.987209,125.295291,34.762358,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,51.888,12.1695,83.083,0,0,26.203021,0,57.646645,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

79,19:30-19:45,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.603538,41.891763,657.89409,32.950051,1.088558,51.987209,125.295291,34.762358,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,81.921,0,0,26.203021,0,57.646645,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

80,19:45-20:00,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.603538,41.891763,657.89409,32.950051,1.088558,51.987209,125.295291,34.762358,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,81.921,0,0,26.203021,0,57.646645,0,32.374794,0,5.58186,0,68.537258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

81,20:00-20:15,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.603538,41.891763,657.89409,32.950051,1.088558,51.987209,125.295291,34.762358,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,81.921,0,0,26.203021,0,57.646645,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

82,20:15-20:30,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.603538,41.891763,657.89409,32.950051,1.088558,51.987209,125.295291,34.762358,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,81.921,0,0,26.203021,0,57.646645,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

83,20:30-20:45,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,13.712118,161.850692,93.324175,2.237415,55.603538,41.891763,657.89409,32.950051,1.088558,51.987209,125.295291,34.762358,2.680619,33.479892,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,81.921,0,0,26.203021,0,57.646645,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

84,20:45-21:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,25.948165,1.088558,51.987209,125.295291,34.762358,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,81.921,0,0,26.203021,0,57.646645,0,32.374794,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

85,21:00-21:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,34.762358,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,81.34,0,0,26.203021,0,57.646645,0,33.491166,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

86,21:15-21:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,11.08163,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,34.762358,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,81.34,0,0,26.203021,0,57.646645,0,33.491166,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

87,21:30-21:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,13.712118,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,34.762358,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,80.759,0,0,26.203021,0,57.646645,0,33.491166,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

88,21:45-22:00,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,13.712118,161.850692,93.324175,2.237415,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,34.762358,2.680619,33.479892,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,80.759,0,0,26.203021,0,57.646645,0,33.491166,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

89,22:00-22:15,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,13.712118,161.850692,93.324175,2.237415,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,34.762358,2.680619,33.479892,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,80.759,0,0,26.203021,0,57.646645,0,33.491166,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

90,22:15-22:30,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,13.712118,161.850692,93.324175,2.237415,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,34.762358,2.680619,33.479892,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,80.759,0,0,26.203021,0,57.646645,0,33.491166,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

91,22:30-22:45,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,13.712118,161.850692,93.324175,2.237415,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,34.762358,2.680619,33.479892,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,79.3646,0,0,26.203021,0,57.646645,0,33.491166,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

92,22:45-23:00,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,13.712118,161.850692,93.324175,2.237415,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,34.762358,2.680619,33.479892,142.003256,1.813068,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,79.3646,0,0,26.203021,0,57.646645,0,33.491166,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

93,23:00-23:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,13.712118,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,34.762358,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,79.3646,0,0,26.203021,0,57.646645,0,33.491166,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

94,23:15-23:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,13.712118,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,34.762358,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,79.3646,0,0,26.203021,0,57.646645,0,33.491166,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

95,23:30-23:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,13.712118,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,34.762358,2.680619,48.211045,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,79.3646,0,0,26.203021,0,57.646645,0,33.491166,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

96,23:45-24:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.331529,0.814833,26.717787,13.712118,160.017672,93.324175,2.184458,55.603538,41.891763,657.89409,25.742227,1.088558,51.987209,125.295291,34.762358,2.680619,48.211045,142.003256,1.766682,119.5917,1.44175,42.14808,19.6614,47.472,12.1695,79.3646,0,0,26.203021,0,57.646645,0,33.491166,0,5.58186,0,68.537259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,19.11,147.515625,42.49,418.77

