Block,Time,DHAULIGNGA,RAMPUR,CHAMERA3,KISHANGANGA,NJPC,NAPP,CHAMERA2,JHAJJAR,PARBATI3,KOTESHWR,DULHASTI,DADRT2,KOLDAM,RIHAND3,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,TANDA2,UNCHAHAR3,SEWA2,RIHAND1,URI2,UNCHAHAR2,RAPPC,UNCHAHAR1,SINGRAULI_HYDRO,RAPPB,BSIUL,CHAMERA1,TANAKPUR,SALAL,URI,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,TALA,FSTPP I & II,BRBCL,KHSTPP-I,KHSTPP-II,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
64,15:45-16:00,9.340346,0.395741,10.559259,2.551476,20.475526,44.858883,11.777371,661.459879,0,0,35.813791,689.353782,0,126.520838,33.066273,1.492325,143.445226,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,0,0,6.0207,36.022,50.232,0,6.080756,88.779044,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,2.38,1.89,0.41,0.87,0.17,1.99,2.18,1.62,0,1.85,7.94,1.94,0,9.33,0.25,1.78,0.81,0,18.140334,20.0018,34.79931,147.515625,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,4.58016,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017259

65,16:00-16:15,9.340346,0.395741,10.559259,2.551476,20.475526,44.858883,11.777371,661.459879,0,0,53.905351,689.353782,0,126.520838,33.066273,1.492325,143.445226,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,0,0,6.0207,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,2.38,1.89,0.41,0.87,0.17,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.78,0.81,0,18.140334,20.0018,34.79931,147.515625,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,4.58016,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017259

66,16:15-16:30,9.340346,0.395741,10.559259,2.551476,20.475526,44.858883,11.777371,661.459879,0,0,53.905351,689.353782,0,126.520838,33.066273,1.492325,143.445226,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,0,0,6.0207,36.022,52.992,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,2.38,1.89,0.41,0.87,0.17,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.78,0.81,0,18.140334,20.0018,34.79931,147.515625,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,4.58016,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017259

67,16:30-16:45,9.340346,0.395741,10.559259,2.551476,20.475526,44.858883,11.777371,661.459879,0,0,53.905351,689.353782,0,126.520838,33.066273,1.492325,143.445226,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,0,0,6.0207,36.022,52.992,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.78,0.81,0,18.140334,20.0018,34.79931,147.515625,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,4.72329,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017259

68,16:45-17:00,9.340346,0.395741,10.559259,2.551476,20.475526,44.858883,11.777371,661.459879,0,0,53.905351,689.353782,0,126.520838,33.066273,1.492325,143.445226,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,0,0,6.0207,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.78,0.81,0,18.140334,20.0018,34.79931,147.515625,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,4.86642,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017259

69,17:00-17:15,9.340346,0.395741,21.139359,2.551476,20.475526,44.858883,11.777371,661.459879,0,0,53.905351,689.353781,0,126.520838,33.066273,1.492325,143.445226,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,6.6,0,2.3058,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.78,0.81,0,18.140334,20.0018,34.79931,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.15268,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017259

70,17:15-17:30,9.340346,0.395741,21.139359,2.551476,20.475526,44.858883,11.777371,661.459879,0,0,53.905351,689.353781,0,126.520838,33.066273,1.492325,143.445226,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,6.6,0,2.3058,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.78,0.81,0,18.140334,20.0018,34.79931,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017259

71,17:30-17:45,9.340346,0.395741,21.139359,2.551476,20.475526,44.858883,11.777371,661.459879,0,0,53.905351,689.353782,0,126.520838,33.066273,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,6.6,0,1.7934,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.69,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.78,0.81,0,18.140334,20.0018,34.79931,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017259

72,17:45-18:00,9.340346,0.791484,21.139359,2.551476,40.951052,44.858883,11.777371,661.459879,0,0,53.905351,689.353782,0,126.520838,33.066273,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,6.6,13.983,1.7934,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.69,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.78,0.81,0,18.140334,20.0018,34.79931,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017259

73,18:00-18:15,9.915135,1.187225,21.139359,2.551476,61.426578,44.858883,11.777371,661.459879,0,8.712864,53.905351,689.353782,1.063965,126.520838,31.653184,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,6.6,13.983,1.1529,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.69,2.38,1.89,0.41,0.82,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.78,0.81,0,18.140334,20.0018,34.79931,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017418

74,18:15-18:30,19.830272,1.674836,31.709733,2.551476,87.020985,44.858883,11.777371,661.459879,0,17.425726,53.905351,689.353782,2.12793,126.520838,33.066273,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,6.5538,28.045,1.1529,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.69,2.38,1.89,0.41,0.82,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.78,0.81,0,18.140334,20.0018,34.79931,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017418

75,18:30-18:45,29.745407,2.169514,31.709733,2.551476,112.615393,44.858883,29.090107,661.459879,0,26.13859,53.905351,689.353782,3.191895,126.520838,33.066273,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,13.1076,42.14808,3.7149,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.69,2.38,1.89,0.41,0.85,0.19,1.99,2.18,1.62,0,1.85,7.89,1.94,0,9.33,0.25,1.78,0.81,0,18.140334,20.0018,34.79931,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021255,0,0,0.002557,0,0.017418

76,18:45-19:00,39.660543,2.883263,31.709733,2.609464,151.723648,44.858883,43.635161,661.459879,0,27.626152,53.905351,689.353782,4.25586,126.520838,33.066273,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.14808,3.7149,48.804,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.69,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.89,1.94,0,9.33,0.25,1.78,0.81,0,18.140334,20.0018,34.79931,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021255,0,0,0.002557,0,0.017418

77,19:00-19:15,39.660543,2.883263,31.709733,2.609464,151.723648,44.858883,43.635161,661.459879,3.47244,27.626152,53.905351,689.353781,4.25586,126.520838,33.066273,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.14808,4.9959,83.664,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.69,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.86,1.94,0,9.33,0.25,1.78,0.81,0,18.140334,20.0018,34.79931,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021255,0,0,0.002557,0,0.017418

78,19:15-19:30,39.660543,2.883263,31.709733,2.609464,151.723648,44.858883,43.635161,661.459879,8.333858,27.626152,53.905351,689.353782,4.25586,126.520838,33.066273,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.14808,4.9959,83.664,52.992,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.69,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.86,1.94,0,9.33,0.25,1.78,0.81,0,18.140334,20.0018,34.79931,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021255,0,0,0.002557,0,0.017418

79,19:30-19:45,39.660543,2.883263,31.709733,2.609464,151.723648,44.858883,43.635161,661.459879,54.170072,27.626152,53.905351,689.353781,4.25586,126.520838,33.066273,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.14808,4.9959,83.664,52.992,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.67,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.86,1.94,0,9.33,0.25,1.75,0.81,0,18.140334,20.0018,34.79931,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021255,0,0,0.002557,0,0.017578

80,19:45-20:00,39.660543,2.883263,31.709733,2.609464,151.723648,44.858883,43.635161,661.459879,54.170072,27.626152,53.905351,689.353783,4.25586,126.520838,33.066273,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.14808,4.9959,83.664,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.67,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.86,1.94,0,9.33,0.25,1.75,0.81,0,18.140334,20.0018,34.79931,147.515625,2.373844,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021255,0,0,0.002557,0,0.017578

81,20:00-20:15,39.660543,2.883263,31.709733,2.609464,151.723648,44.858883,43.635161,661.459879,54.170072,27.626152,53.905351,689.34632,4.25586,126.520838,33.066273,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.14808,0.5124,83.664,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,32.072852,0,2.67,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.78,1.94,0,9.33,0.25,1.75,0.81,0,18.140334,20.0018,34.79931,147.515625,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021367,0,0,0.002557,0,0.017578

82,20:15-20:30,39.660543,2.883263,31.709733,2.609464,151.723648,44.858883,43.635161,661.459879,54.170072,27.626152,53.905351,689.34632,4.25586,126.520838,33.066273,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.14808,0.5124,83.664,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,32.072852,0,2.67,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.78,1.94,0,9.33,0.25,1.75,0.81,0,18.140334,20.0018,34.79931,147.515625,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021367,0,0,0.002557,0,0.017578

83,20:30-20:45,29.745407,2.438053,31.709733,2.609464,126.436373,44.858883,43.635161,661.459879,54.170072,27.626152,53.905351,689.34632,4.25586,126.520838,33.066273,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.14808,0.5124,48.804,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,32.072852,0,2.67,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.89,1.94,0,9.33,0.25,1.75,0.81,0,18.140334,20.0018,34.79931,147.515625,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021367,0,0,0.002557,0,0.017578

84,20:45-21:00,29.745407,1.950442,31.709733,2.551476,101.149098,44.858883,43.635161,661.459879,54.170072,26.13859,53.905351,689.34632,3.191895,126.520838,33.066273,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,3.3,42.14808,0.5124,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,32.072852,0,2.67,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.89,1.94,0,9.33,0.25,1.75,0.81,0,18.140334,20.0018,34.79931,147.515625,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021367,0,0,0.002557,0,0.017578

85,21:00-21:15,19.830272,1.950442,31.709733,2.551476,101.149098,44.858883,43.635161,661.459879,6.944882,26.13859,53.905351,689.34632,3.191895,126.520838,33.066273,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,3.3,42.14808,0.5124,36.022,50.232,0,0,0,0,0,72.0861,0,0,0,6.41457,33.239137,0,2.67,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.75,0.81,0,18.140334,20.0018,34.79931,147.515625,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021553,0,0,0.002557,0,0.017738

86,21:15-21:30,9.915135,1.950442,31.709733,2.551476,101.149098,44.858883,43.635161,661.459879,3.47244,26.13859,53.905351,689.34632,3.191895,126.520838,33.066273,1.492325,144.026761,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,3.3,42.14808,0.5124,36.022,50.232,0,0,0,0,0,72.0861,0,0,0,6.41457,33.239137,0,2.67,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.75,0.81,0,18.140334,20.0018,34.79931,147.515625,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021553,0,0,0.002557,0,0.017738

87,21:30-21:45,9.915135,1.950442,31.709733,2.551476,101.149098,44.858883,43.635161,661.459879,0,26.13859,53.905351,689.34632,3.191895,126.520838,33.066273,1.492325,138.017569,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,13.1076,42.14808,0.5124,36.022,50.232,0,0,0,0,0,72.0861,0,0,0,6.41457,33.239137,0,2.79,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.75,0.81,0,18.140334,20.0018,34.79931,147.515625,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021553,0,0,0.002557,0,0.017738

88,21:45-22:00,9.915135,1.950442,31.709733,2.551476,101.149098,44.858883,43.635161,661.459879,0,26.13859,53.905351,689.34632,3.191895,126.520838,33.066273,1.492325,138.017569,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,13.1076,42.14808,0.5124,36.022,50.232,0,0,0,0,0,72.0861,0,0,0,6.41457,33.239137,0,2.87,2.38,1.89,0.41,0.87,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.75,0.81,0,18.140334,20.0018,34.79931,147.515625,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021553,0,0,0.002557,0,0.017738

89,22:00-22:15,9.915135,2.438053,31.709733,2.609464,126.436373,44.858883,43.635161,661.459879,0,27.626152,53.905351,689.34632,4.25586,126.520838,33.066273,1.492325,138.017569,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.14808,0.5124,36.022,50.232,0,0,0,0,0,72.0861,0,0,0,6.41457,34.405422,0,2.96,2.38,1.89,0.42,0.87,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.75,0.86,0,18.140334,20.0018,34.79931,147.515625,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021553,0,0,0.002557,0,0.017897

90,22:15-22:30,9.915135,2.438053,31.709733,2.609464,126.436373,44.858883,43.635161,661.459879,0,27.626152,53.905351,689.34632,4.25586,126.520838,33.066273,1.492325,138.017569,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.14808,0.5124,36.022,50.232,0,0,0,0,0,72.0861,0,0,0,6.41457,34.405422,0,3.03,2.38,1.89,0.42,0.87,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.75,0.86,0,18.140334,20.0018,34.79931,147.515625,2.395424,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021553,0,0,0.002557,0,0.017897

91,22:30-22:45,9.915135,2.438053,31.709733,2.609464,126.436373,44.858883,43.635161,661.459879,0,27.626152,53.905351,689.34632,4.25586,126.520838,33.066273,1.492325,143.445226,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.14808,0.5124,36.022,50.232,0,0,0,0,0,72.0861,0,0,0,6.41457,34.405422,0,3.03,2.38,1.89,0.42,0.87,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.75,0.86,0,18.140334,20.0018,34.79931,147.515625,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021739,0,0,0.002557,0,0.017897

92,22:45-23:00,9.915135,2.367384,31.709733,2.609464,122.853156,44.858883,43.635161,661.459879,0,27.626152,53.905351,689.34632,4.25586,126.520838,33.066273,1.492325,143.445226,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.14808,0.5124,36.022,50.232,0,0,0,0,0,72.0861,0,0,0,6.41457,34.405422,0,3.03,2.38,1.89,0.42,0.87,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.75,0.82,0,18.140334,20.0018,34.79931,147.515625,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021739,0,0,0.002557,0,0.017897

93,23:00-23:15,9.915135,1.950442,21.118518,2.551476,101.149098,44.858883,43.635161,661.459879,0,26.13859,53.905351,689.34632,3.191895,126.520838,33.066273,1.492325,143.445226,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,13.1076,42.14808,1.5372,36.022,50.232,0,0,0,0,0,72.0861,0,0,0,6.41457,34.405422,0,3.03,2.38,1.89,0.42,0.87,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.75,0.82,0,18.140334,20.0018,34.79931,147.515625,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021739,0,0,0.002557,0,0.018058

94,23:15-23:30,0,1.300295,21.118518,2.551476,67.569236,44.858883,43.635161,661.459879,0,26.13859,53.905351,689.34632,3.191895,126.520838,33.066273,1.492325,143.445226,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,13.1076,42.14808,1.5372,36.022,50.232,0,0,0,0,0,72.0861,0,0,0,6.41457,34.405422,0,3.03,2.38,1.89,0.42,0.87,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.75,0.82,0,18.140334,19.1226,34.79931,147.515625,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021739,0,0,0.002557,0,0.018058

95,23:30-23:45,0,0.791484,21.118518,2.551476,40.951052,44.858883,43.635161,661.459879,0,26.13859,53.905351,689.34632,3.191895,126.520838,33.066273,1.492325,143.445226,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,13.1076,42.14808,0.5124,36.022,50.232,0,6.080756,54.726808,0,0,72.0861,0,0,0,6.41457,34.405422,0,3.03,2.38,1.89,0.42,0.87,0.19,1.99,2.18,1.62,0,1.85,7.82,1.94,0,9.33,0.25,1.75,0.82,0,18.140334,17.3642,34.79931,147.515625,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,1.870228,3.542468,3.511691,1.371098,348.975,4.2939,3.542466,2.829023,1.341844,0.82956,0,0,0.001858,0.021924,0,0,0.002557,0,0.018058

