Block,Time,BSIUL,CHAMERA1,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SEWA2,CHAMERA2,CHAMERA3,DADRT2,DHAULIGNGA,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,RIHAND2,RIHAND3,DULHASTI,KOLDAM,SALAL,NJPC,RAPPC,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,TALA,KHSTPP-II,KHSTPP-I,FSTPP I & II,BRBCL,TAPS-II,VSTPS V,VSTPS I,KSTPS7,SOLAPUR,GADARWARA-I,KSTPS I&II,SIPAT II,KHARGONE-I,SIPAT I,VSTPS IV,MOUDA_II,VSTPS III,MOUDA,VSTPS II,LARA-I,KAPS,SASAN,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas
32,07:45:08:00,13.1076,28.045,147.214156,1.1529,4.233847,22.444045,44.326064,2.501308,50.232,1.116916,0,0,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,37.821176,0,62.748,0,65.267821,0,3.734724,28.632886,6.22454,0,75.489468,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1.35,0.89,0.2,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.91,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.020161,0,0,0.001107,0.022515

33,08:00-08:15,13.1076,28.045,147.214156,1.1529,4.233847,22.444045,44.326064,2.501308,50.232,1.116916,0,0,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,47.623548,3.668474,0,0,95.888555,122.432091,128.451291,37.821176,0,62.748,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1.42,0.89,0.19,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.91,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.020161,0,0,0.001107,0.022331

34,08:15-08:30,13.1076,28.045,147.214156,1.1529,4.233847,22.444045,44.326064,2.501308,50.232,1.116916,0,0,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,47.623548,7.336948,0,0,95.888555,122.432091,128.451291,37.821176,0,62.748,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1.42,0.89,0.19,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.91,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.020161,0,0,0.001107,0.022331

35,08:30-08:45,13.1076,28.045,147.214156,6.405,4.233847,22.444045,44.326064,2.501308,50.232,1.116916,0,0,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,47.623548,38.152132,0,0,95.888555,122.432091,128.451291,37.821176,0,62.748,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1.42,0.91,0.19,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.91,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.020002,0,0,0.001107,0.022331

36,08:45:09:00,13.1076,28.045,147.214156,6.405,4.233847,22.444045,44.326064,2.501308,50.232,1.116916,0,0,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,47.623548,38.152132,0,0,95.888555,122.432091,128.451291,37.821176,0,62.748,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,88.222364,0,3.03,3.57,3.78,1.42,0.91,0.19,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.91,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.020002,0,0,0.001107,0.022331

37,09:00:09:15,13.1076,28.045,147.214156,6.405,4.233847,22.444045,44.326064,2.501308,13.248,1.116916,0,0,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,47.623548,38.152132,0,0,95.888555,122.432091,128.451291,37.821176,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.42,0.91,0.19,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.91,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.336121,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.020002,0,0,0.001107,0.022331

38,09:15-09:30,13.1076,28.045,147.214156,6.405,4.233847,22.444045,44.326064,2.501308,4.416,1.116916,0,0,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,47.623548,38.152132,0,0,95.888555,122.432091,128.451291,37.821176,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.42,0.91,0.19,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.91,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.336121,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.020002,0,0,0.001107,0.022331

39,09:30-09:45,13.1076,28.045,147.214156,6.405,4.233847,22.444045,44.326064,2.501308,4.416,1.116916,0,0,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,6.41486,9.137237,47.623548,38.152132,0,0,95.888555,122.432091,128.451291,37.821176,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.42,0.91,0.19,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.91,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.336121,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.020002,0,0,0.001107,0.022331

40,09:45-10:00,13.1076,13.983,147.214156,6.405,4.233847,22.444045,44.326064,2.501308,13.248,1.116916,0,0,27.350811,18.108732,15.349422,22.310403,691.093984,0,667.076637,6.41486,9.137237,47.623548,38.152132,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.44,0.91,0.19,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.93,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.336121,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.020002,0,0,0.001107,0.022331

41,10:00-10:15,13.1076,13.983,147.214156,1.1529,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,0,0,27.350811,18.108732,15.349422,11.595538,691.093984,0,667.076637,6.41486,9.137237,47.623548,7.336948,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.44,0.91,0.19,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.93,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.336121,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019843,0,0,0.001107,0.022146

42,10:15-10:30,13.1076,13.983,147.214156,1.1529,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,0,0,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,6.41486,9.137237,47.623548,3.668474,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.48,0.91,0.19,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.96,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.336121,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019843,0,0,0.001107,0.022146

43,10:30-10:45,13.1076,13.983,147.214156,0,4.233847,22.444045,44.326064,2.501308,52.992,1.116916,0,0,27.350811,18.108732,15.349422,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.48,0.91,0.2,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.96,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.336121,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019843,0,0,0.001107,0.022146

44,10:45-11:00,13.1076,13.983,147.214156,0,4.233847,22.444045,44.326064,2.501308,52.992,1.116916,0,0,27.350811,18.108732,15.349422,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.48,0.91,0.2,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.96,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.336121,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019843,0,0,0.001107,0.022146

45,11:00-11:15,13.1076,13.983,147.214156,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,0,0,27.350811,18.108732,15.349422,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.48,0.91,0.2,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,1.03,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.336121,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019843,0,0,0.001107,0.021999

46,11:15-11:30,13.1076,13.983,147.214156,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,0,0,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.48,0.91,0.2,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,1.03,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.336121,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019843,0,0,0.001107,0.021999

47,11:30-11:45,13.1076,13.983,147.214156,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,0,0,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.48,0.91,0.2,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,1.03,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.336121,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019843,0,0,0.001107,0.021999

48,11:45-12:00,13.1076,13.983,147.214156,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,0,0,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.48,0.91,0.2,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,1.03,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.336121,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019843,0,0,0.001107,0.021999

49,12:00-12:15,13.1076,13.983,147.214156,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,0,0,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.48,0.96,0.19,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,1.03,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.336121,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019685,0,0,0.001107,0.021924

50,12:15-12:30,13.1076,13.983,147.214156,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,0,0,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.48,0.96,0.19,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,1.03,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.336121,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019685,0,0,0.001107,0.021924

51,12:30-12:45,13.1076,13.983,147.214156,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,0,0,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.48,0.99,0.19,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,1.03,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019685,0,0,0.001107,0.021924

52,12:45-13:00,13.1076,13.983,147.214156,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,0,0,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.44,0.99,0.19,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.92,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019685,0,0,0.001107,0.021924

53,13:00-13:15,13.1076,13.983,147.214156,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,0,0,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.44,0.99,0.2,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.92,0,147.515625,42.49,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019526,0,0,0.001107,0.021924

54,13:15-13:30,13.1076,13.983,147.214156,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,0,0,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.44,0.99,0.2,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.92,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019526,0,0,0.001107,0.021924

55,13:30-13:45,19.58,13.983,147.214156,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,0,0,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.44,0.99,0.2,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.92,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019526,0,0,0.001107,0.021777

56,13:45-14:00,19.58,13.983,147.214156,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,0,0,27.350811,18.108732,0,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.37,0.99,0.2,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.92,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019526,0,0,0.001107,0.021777

57,14:00-14:15,19.58,13.983,145.034674,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,0,0,27.350811,18.108732,15.349422,0,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.37,0.99,0.22,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.92,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019526,0,0,0.001107,0.021777

58,14:15-14:30,19.58,13.983,142.657056,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,0,0,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.37,0.99,0.22,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.92,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019526,0,0,0.001107,0.021777

59,14:30-14:45,19.58,13.983,140.279438,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,0,0,27.350811,18.108732,30.855472,22.33242,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,18.910588,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.37,0.99,0.22,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.92,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019526,0,0,0.001107,0.021777

60,14:45-15:00,19.58,13.983,140.279438,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,0,0,27.350811,18.108732,30.855472,22.33242,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,37.821176,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.33,0.99,0.22,2.01,2.18,0.91,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.9,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.346837,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019526,0,0,0.001107,0.021777

61,15:00-15:15,13.09,13.983,140.279438,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,24.720489,0,27.350811,18.108732,30.855472,22.33242,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,37.821176,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.33,0.99,0.22,2.01,2.18,0.93,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.9,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.314688,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019526,0,0,0.001107,0.021777

62,15:15-15:30,13.09,13.983,140.279438,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,37.080733,0,27.350811,18.108732,30.855472,22.33242,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0,0,95.888555,122.432091,128.451291,54.367941,0,48.804,0,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.33,0.99,0.22,2.01,2.18,0.96,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.9,0,147.515625,46.39908,20.73185,20.0018,1.361689,1.318423,2.314688,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019526,0,0,0.001107,0.021777

63,15:30-15:45,13.09,13.983,140.279438,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,49.440978,0,27.350811,18.108732,30.855472,22.33242,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0.663309,0,91.719487,122.432091,128.451291,56.92678,0,62.748,21.51372,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.33,0.99,0.23,2.01,2.18,0.97,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.9,0,147.515625,44.918,20.73185,20.0018,1.361689,1.318423,2.314688,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019526,0,0,0.001107,0.021777

64,15:45-16:00,13.09,13.983,140.279438,0,4.233847,22.444045,44.326064,2.501308,48.576,1.116916,49.440978,0,27.350811,18.108732,30.855472,22.33242,691.093984,0,667.076637,6.41486,9.137237,47.623548,0,0.663309,0,91.719487,122.432091,128.451291,56.92678,0,62.748,21.51372,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.33,0.99,0.23,2.01,2.18,1,0,1.85,7.95,1.94,0,9.33,0.24,1.7,0.9,0,147.515625,44.918,20.73185,20.0018,1.361689,1.318423,2.314688,1.332638,3.517452,2.13222,2.613234,1.857394,3.518163,5.277245,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.019526,0,0,0.001107,0.021777

